"True_Labels","Logistic_Regression","MLP","XGBoost","TabTransformer","TabNet","KAN"
0,0.0773683680615315,0.0457351627016823,0.00530773382984523,0.0550289379757714,0.0709128640780367,0.0694357796382978
0,0.0380846978478581,0.00541626023312296,0.00583237199016495,0.0447960770084247,0.00172804782520506,0.0536672599688748
0,0.049237109886446,0.00920653521312512,0.00166181066730053,0.0559968209573179,0.0864175649324373,0.00153173960194551
0,0.104434777773424,0.189281100313452,0.00963523657349397,0.176683891495867,0.00957035589166914,0.00670100442151801
0,0.240615669969494,0.178070850107606,0.0925488166214576,0.0755045924151248,0.50474036807762,0.0959872386286142
0,0.305802527454759,0.333030022286416,0.286327970463501,0.227713581102262,0.794544643294713,0.0529055666140094
0,0.148532626868532,0.135726240074358,0.00486901517993227,0.0546176422777487,0.032197552471691,0.00655842615158861
0,0.829856413516,0.815911962638952,0.822165977623429,0.749547084866894,0.881523199039192,0.995194254976957
0,0.0563023299969604,0.0713533971099202,0.00046855045937858,0.0461467797410765,0.00172804782520506,0.00095902727749967
0,0.0895262627852434,0.261076904740314,0.00477148168357811,0.0924479441723984,0.00721192583638013,0.00095902727749967
0,0.050834180602999,0.0584639246189431,0.00252526254199071,0.0708085803057853,0.0198713995036479,0.010349287955886
0,0.062785576679379,0.0268109164115683,0.00165037117125579,0.0443870122906934,0.0033720178685584,0.00095902727749967
0,0.0501355380504037,0.0348312852373509,0.00191317262133603,0.0591031079243811,0.192116411258573,0.0324467247178977
0,0.100741467073776,0.102098425180223,0.0436257566300414,0.0608736124859043,0.0870904479749561,0.0319670946009125
0,0.156590226436657,0.106380310659145,0.0669074955314836,0.189343826366732,0.0757132465240255,0.711189778876027
0,0.101920681042693,0.119309886933946,0.16663957532799,0.406858895766539,0.486200497621359,0.214554614491652
0,0.128712174837428,0.103241683553823,0.279327097405335,0.102443790148818,0.076994687833226,0.0506095953485918
0,0.21483318428445,0.216471716194119,0.0212187945160476,0.0674760598295154,0.0408456722077968,0.080960566407502
0,0.344261134801737,0.402648359719599,0.00875047776402881,0.0780469450249914,0.0244891318289952,0.108523160947525
0,0.149926075446451,0.035191781160563,0.00564338063880485,0.0825119928172924,0.0393677071718219,0.0234136987155332
0,0.265607692086876,0.0959575323574516,0.0595466529537877,0.162473304049918,0.0959533340697252,0.0531977730092741
0,0.131064257893656,0.124157775732495,0.0197559783838409,0.103988653731034,0.050903941975939,0.0331129575686489
0,0.659529800560641,0.471356544660773,0.625241367464203,0.219442036193627,0.76438642840917,0.641607035106588
0,0.197996537277073,0.113036948747145,0.0056781444456759,0.0836569854801998,0.168056906661844,0.016568366971008
0,0.100814487573277,0.0441091156789412,0.00857719874990285,0.0579222268866943,0.0398790707198228,0.01313489480758
0,0.552215687811876,0.511160136544493,0.0120660383491794,0.407023177727512,0.0932622754765372,0.0992473457847113
0,0.0195284889612785,0.0230579547589449,0.00652779290829701,0.0444119926604089,0.00172804782520506,0.0432319942996872
0,0.0674244876549762,0.0174493300973758,0.00271123226973129,0.0778502737413016,0.0370886925794927,0.0606534287378174
1,0.950966744496217,0.961455059989763,0.973453580230623,0.972860918013138,0.985500691399616,0.995194254976957
1,0.984110667290528,0.990277095535659,0.956311670259978,0.974128150991641,0.997178041417549,0.995194254976957
